AvgHorLen,AvgVertLen,minLenHor,maxLenHor,maxLenVert,minLenVert,ForgeOrReal,dbAvgHor,dbAvgVert,dbAvgMinHor,dbAvgMaxHor,dbAvgMinVert,dbAvgMaxVert
215.20216785287954,130.89311912931558,101.0,726.8459259017691,191.0026177831079,104.17293314484334,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
243.90931582953837,205.1803637850424,101.04454463255303,643.0194398305545,412.3117752381079,107.2240644631605,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
191.27485444946407,105.39404205019244,101.00495037373169,691.1504901249799,105.94810050208545,104.5609869884557,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
271.5520310521347,134.01777024345796,101.00495037373169,935.109084545755,275.9492707002503,103.00485425454472,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
299.29895700504323,126.7004227134372,101.00495037373169,825.2672294475287,370.87194555533586,101.00495037373169,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
220.2591069721741,170.91270830597972,111.00450441310929,373.77132046212427,376.9482723133242,101.00495037373169,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
194.10372034999767,119.760279524204,101.01980003939822,719.0278158736281,248.0080643850115,101.83319694480774,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
178.94773871610943,135.18423788806672,101.01980003939822,932.9908895589496,324.45184542548066,101.01980003939822,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
262.09418691416266,109.77600069033653,101.0,709.2566531235361,129.61867149450345,103.07764064044152,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
193.37379906033365,176.7369308934743,102.0,935.109084545755,408.471541236351,102.0196059588548,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
246.06463101173298,187.26540076686425,101.0,899.0,503.557345294456,101.71037311896953,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
223.42030078636785,159.06737493176863,101.00495037373169,934.1332881339792,531.0084745086466,101.00495037373169,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
223.50254475776418,124.37373027600822,101.0,930.2042786399126,186.01075237738274,101.0,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
187.44265281871225,151.87302424160958,101.00495037373169,446.5086785270808,366.7151483099655,101.49384217774002,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
243.7488357957518,123.95400001435763,101.0,511.0381590448995,194.23954283306992,101.00495037373169,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
199.93300441743446,115.72501264031762,101.00495037373169,437.29280808172456,184.13310403075272,101.00495037373169,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
214.49127727999038,152.7780622425725,101.00495037373169,523.9284302268775,358.81192845277593,102.96115772464877,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
156.412392288961,134.10673720674896,101.00495037373169,296.00675667964066,220.60145058453264,101.0,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
220.27663323110716,133.62501352192265,101.0,802.1932435517018,432.134238402837,101.00495037373169,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
158.4974348632353,119.16424702928353,102.00490184299969,230.24334952393303,198.01262586006985,101.0,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
246.664249749199,144.37799742084113,103.00485425454472,931.8068469377116,328.977202857584,101.04454463255303,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
178.25223017570497,125.99727183699717,101.00495037373169,454.0011013202501,211.9929244102265,101.40019723846694,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
177.2062905622396,172.41762603904453,101.0,412.1747202340289,468.61498055439927,101.0,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
212.2274559016166,128.54148901806803,105.0,798.3107164506813,216.31689716709604,101.04454463255303,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
202.25174450153744,113.15171519573934,101.00495037373169,388.73770077006935,134.7145129523913,101.40019723846694,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
205.7623464357816,137.14262847886278,101.00495037373169,473.0295973826585,311.8108400937979,104.04806581575652,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
197.79576844703627,121.54275996679294,102.96115772464877,584.0136984694794,205.0,101.01980003939822,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
221.3219551392554,127.26846813568761,101.0,866.5079341817939,280.912797857271,101.00495037373169,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
172.30480377693945,107.43075059372015,101.00495037373169,393.4285195559671,126.40015822774906,101.71037311896953,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
196.9238108361345,143.7443387943596,101.0,929.5170789178648,232.24340679554285,103.39245620450265,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
226.08297813459916,122.74682979961828,101.0,768.0,208.5209821576716,101.00495037373169,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
238.16604299939556,138.5137551916448,101.0,932.6826898790392,247.39644298170498,101.83319694480774,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
196.587904592362,142.8302266546143,102.00490184299969,569.0281188131215,310.0967590930289,101.17806086301516,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
202.1727614600907,145.7437893869487,101.00495037373169,898.4636887487441,369.13141291415445,101.0,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
204.7746307252042,121.44404251029432,102.00490184299969,510.7249749131131,222.03603311174518,101.17806086301516,1,45.85252382875159,29.977204589979657,22.757291787341206,140.39230260732967,22.75452523118022,61.17600576200371
122.58361914869792,164.74828362590267,101.00495037373169,269.3566409056959,377.27046001509314,101.1236866416568,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
141.34387189576609,145.29367712334505,101.59724405711013,218.40329667841556,212.2192262732102,115.45128842936315,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
131.16210091119453,127.41846398103814,101.71037311896953,206.47518010647187,216.6217902243447,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
142.18877975880326,128.68900358086228,101.1236866416568,297.27092020579477,193.2097306038182,101.1236866416568,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
128.67179504194888,161.6650214847074,104.38869670610895,255.85347369148616,339.17104829274564,108.90821823902914,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
124.66852351891905,216.3560964012533,101.71037311896953,226.2211307548435,300.3747659175118,103.16006979447037,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
123.47736435107407,165.43881093937935,101.83319694480774,199.46177578674065,213.693706037403,101.40019723846694,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
128.5219175107339,167.98284792682273,102.59142264341595,254.02558926218438,315.2919282189127,103.16006979447037,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
125.98479907824496,146.7418445641109,101.83319694480774,257.26251184344756,303.349633261687,101.04454463255303,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
127.18371858047736,147.53675734825464,101.59724405711013,237.43841306747314,285.8548582760139,101.1236866416568,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
125.51870013709393,163.79188657839475,101.71037311896953,262.37377917772193,400.2898949511466,101.07917688624102,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
218.9185522948639,110.67654933990677,101.0,779.2355228042418,127.47548783981962,101.83319694480774,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
245.37718223410815,195.7051507523906,101.00495037373169,820.7045753497418,406.51937223212377,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
173.7530341010799,142.753417722634,101.00495037373169,404.1002350902558,214.75800334329801,106.90182411914213,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
242.68987840370005,123.10612904662851,101.0,608.0008223678649,193.33132182861627,101.01980003939822,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
228.14583209381087,121.59165259985261,101.00495037373169,828.3103283190425,145.09651959988565,106.89246933250256,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
236.49176253202273,142.43416880348397,101.0,951.7357826623942,341.915194163699,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
298.16104949179527,138.02504268442652,101.00495037373169,907.0049613976762,236.00211863455803,105.26157893552613,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
177.11280365448175,195.77908901499433,101.00495037373169,528.0340898086032,413.4150456865352,101.04454463255303,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
189.3768490833079,161.1144903646403,101.0,904.0138273278789,384.2460149435515,101.24228365658294,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
232.94846845679783,220.31316669015456,101.00495037373169,925.728361885926,412.21596281560954,105.08092119885512,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
191.77575391911606,113.73298641223214,101.00495037373169,559.0965927279472,149.91330828182,101.59724405711013,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
223.35731649570968,122.35115281867824,101.00495037373169,615.0008130075927,168.01190434013895,101.01980003939822,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
203.30108860588138,152.04566231927768,101.0,789.2806851811338,273.00183149568795,104.00480758118829,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
242.4251178776126,117.96224911399538,101.01980003939822,882.1893220845512,156.97452022541748,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
196.6938535660154,129.12011011273057,101.00495037373169,733.9734327617042,175.2369823981228,115.48592987892508,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
189.52422885853161,124.97160850603797,101.0,491.40716315495445,148.12157169028418,102.96115772464877,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
195.80822821047508,152.28349453162718,101.0,929.6477827650642,365.90299260869676,101.01980003939822,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
259.81518253280166,115.41636436737132,101.00495037373169,667.0,124.53513560437472,107.91200118615167,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
206.37394315708005,161.93536344000734,101.0,944.2467897747919,407.86762558457616,104.80935072788114,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
273.7105671560444,114.52971537287124,126.58988901172162,702.0156693407919,131.24404748406687,102.0196059588548,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
177.22305595842096,144.92472422265467,101.00495037373169,694.1447975746847,389.71784665319086,101.31633629380802,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
248.4666057405485,168.18976460745358,101.00495037373169,964.8860036294443,288.9792380085462,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
190.10086577817754,212.48463543103009,101.00495037373169,947.4217645800628,376.9204160031664,102.0196059588548,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
238.19026993116833,167.7446266160181,101.00495037373169,940.4169288140234,458.2630249103674,101.31633629380802,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
270.43386488466365,132.76557916694935,101.0,851.0287891722583,289.0017300986276,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
228.2817666837599,142.29038494853728,101.00495037373169,544.0036764581652,381.81147180251145,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
274.72388927531847,0,102.0,595.0,0,0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
247.1112769988775,118.19878088135107,101.0,777.3403373040666,167.2602762164406,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
223.24836573921567,135.75099716402403,101.00495037373169,542.7752757817917,213.92522057952868,103.58571330062848,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
217.03052613119036,117.97529301857561,101.0,683.0592946443229,158.00316452527144,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
234.2598154032022,115.76528499584062,101.00495037373169,566.773323296007,223.1815404552984,102.04410811016969,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
230.5628217765115,148.68537191493712,101.00495037373169,926.4987857520375,275.5884612969128,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
217.5832011108507,118.11263807719888,101.0,470.00425529988553,234.2584043316269,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
268.69259266331056,132.0663219443953,101.0,938.2718156270068,383.69388840584884,101.96568050084302,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
209.52308857347091,113.0803550194158,101.04454463255303,559.0465096930666,167.29614460590537,101.17806086301516,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
255.32002178386523,138.98215604392328,101.0,980.8832754206792,238.0,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
232.84297006530298,128.94740272663898,101.0,687.3521659236989,216.9469981354893,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
236.56172023805462,152.34889249164058,101.0,716.6770541882864,428.78899239602686,101.07917688624102,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
292.3574449690103,129.8288024784978,101.0,735.0006802717941,258.15692901799093,101.83319694480774,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
208.20604773461642,115.9399992009866,101.00495037373169,420.2011423116315,150.0133327407934,101.24228365658294,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
238.7616085579871,126.54253675326072,101.0,925.818556737766,202.00247523235947,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
256.0665999547856,132.51276625315245,101.00495037373169,843.4322735110389,237.25513693068902,102.0196059588548,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
250.6697251087832,127.86174038411393,101.0,926.0,242.7055829600959,101.01980003939822,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
227.76059921233005,135.21426306150778,107.00467279516349,479.00417534714666,201.9925741209315,101.40019723846694,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
247.8723126835118,147.53702492491232,101.00495037373169,692.6131676484356,351.0056979594491,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
252.47071463409694,133.0771945758525,101.0,755.0,212.00943375236866,109.5627673984187,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
216.26270963229913,164.88520625582044,101.0,681.0066078974564,489.71828636472213,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
264.7285627283578,108.61220013272847,101.0,720.2777242147642,137.6154061142865,102.0196059588548,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
244.60804774656492,125.07794821506029,110.0,800.489850029343,184.95404834715026,101.1236866416568,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
288.7813123563846,130.3382928916806,103.04368005850722,926.2855931083027,176.47946056127893,105.00476179678711,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
276.58566930607833,109.15831897920258,101.00495037373169,821.0024360499791,117.5457357797381,103.00485425454472,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
246.07848896605117,194.90890270631917,101.04454463255303,885.0158190676593,391.0626548265636,101.1236866416568,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
202.72977063437915,193.14167866043059,103.00485425454472,862.0,364.3514786576281,101.71037311896953,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
293.9458140160712,131.77136710826733,101.00495037373169,945.7452088168357,202.98768435548004,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
298.3516239095161,121.73337725887386,111.0,828.372500750719,217.26481537515457,101.24228365658294,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
223.9011207249007,177.36885780604274,101.0,793.9735511967638,392.4754769409167,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
210.47260798450668,121.81868808911328,102.0,448.6624566419615,323.199628712658,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
210.7174324152553,125.21959457928453,101.00495037373169,797.1072700709735,156.1089363233252,101.1236866416568,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
177.5540147887534,157.58472205778367,101.00495037373169,780.2083055184686,362.0,102.77159140540736,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
299.86042268579934,165.98752676136758,102.0196059588548,778.185710483044,403.41665805962947,101.01980003939822,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
258.5178721746032,118.84231775194169,101.0,927.624924201587,171.0,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
215.20216785287954,130.89311912931558,101.0,726.8459259017691,191.0026177831079,104.17293314484334,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
243.90931582953837,205.1803637850424,101.04454463255303,643.0194398305545,412.3117752381079,107.2240644631605,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
191.27485444946407,105.39404205019244,101.00495037373169,691.1504901249799,105.94810050208545,104.5609869884557,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
271.5520310521347,134.01777024345796,101.00495037373169,935.109084545755,275.9492707002503,103.00485425454472,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
299.29895700504323,126.7004227134372,101.00495037373169,825.2672294475287,370.87194555533586,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
220.2591069721741,170.91270830597972,111.00450441310929,373.77132046212427,376.9482723133242,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
194.10372034999767,119.760279524204,101.01980003939822,719.0278158736281,248.0080643850115,101.83319694480774,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
178.94773871610943,135.18423788806672,101.01980003939822,932.9908895589496,324.45184542548066,101.01980003939822,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
262.09418691416266,109.77600069033653,101.0,709.2566531235361,129.61867149450345,103.07764064044152,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
193.37379906033365,176.7369308934743,102.0,935.109084545755,408.471541236351,102.0196059588548,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
246.06463101173298,187.26540076686425,101.0,899.0,503.557345294456,101.71037311896953,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
223.42030078636785,159.06737493176863,101.00495037373169,934.1332881339792,531.0084745086466,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
223.50254475776418,124.37373027600822,101.0,930.2042786399126,186.01075237738274,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
187.44265281871225,151.87302424160958,101.00495037373169,446.5086785270808,366.7151483099655,101.49384217774002,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
243.7488357957518,123.95400001435763,101.0,511.0381590448995,194.23954283306992,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
199.93300441743446,115.72501264031762,101.00495037373169,437.29280808172456,184.13310403075272,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
214.49127727999038,152.7780622425725,101.00495037373169,523.9284302268775,358.81192845277593,102.96115772464877,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
156.412392288961,134.10673720674896,101.00495037373169,296.00675667964066,220.60145058453264,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
220.27663323110716,133.62501352192265,101.0,802.1932435517018,432.134238402837,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
158.4974348632353,119.16424702928353,102.00490184299969,230.24334952393303,198.01262586006985,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
246.664249749199,144.37799742084113,103.00485425454472,931.8068469377116,328.977202857584,101.04454463255303,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
178.25223017570497,125.99727183699717,101.00495037373169,454.0011013202501,211.9929244102265,101.40019723846694,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
177.2062905622396,172.41762603904453,101.0,412.1747202340289,468.61498055439927,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
212.2274559016166,128.54148901806803,105.0,798.3107164506813,216.31689716709604,101.04454463255303,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
202.25174450153744,113.15171519573934,101.00495037373169,388.73770077006935,134.7145129523913,101.40019723846694,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
205.7623464357816,137.14262847886278,101.00495037373169,473.0295973826585,311.8108400937979,104.04806581575652,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
197.79576844703627,121.54275996679294,102.96115772464877,584.0136984694794,205.0,101.01980003939822,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
221.3219551392554,127.26846813568761,101.0,866.5079341817939,280.912797857271,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
172.30480377693945,107.43075059372015,101.00495037373169,393.4285195559671,126.40015822774906,101.71037311896953,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
196.9238108361345,143.7443387943596,101.0,929.5170789178648,232.24340679554285,103.39245620450265,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
226.08297813459916,122.74682979961828,101.0,768.0,208.5209821576716,101.00495037373169,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
238.16604299939556,138.5137551916448,101.0,932.6826898790392,247.39644298170498,101.83319694480774,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
196.587904592362,142.8302266546143,102.00490184299969,569.0281188131215,310.0967590930289,101.17806086301516,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
202.1727614600907,145.7437893869487,101.00495037373169,898.4636887487441,369.13141291415445,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
204.7746307252042,121.44404251029432,102.00490184299969,510.7249749131131,222.03603311174518,101.17806086301516,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
202.07408677074088,138.24660784688334,101.00495037373169,680.7620729741045,200.0024999843752,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
245.6317841472643,150.05251064505248,101.00495037373169,713.0448793729606,275.68822970885066,101.0,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
263.1248062575456,143.1679257228214,101.00495037373169,835.3256849875982,246.47920804806233,101.01980003939822,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
252.96666943269275,147.1683609508217,101.0,927.5181938916347,485.0,101.01980003939822,1,41.72915740206086,23.459020429260246,18.549370325749774,129.05559373879984,18.562020691927078,43.154520761575306
